year,month,day,row_plant,variety,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
2015,4,24,17.2,UngniBlanc_Trebbiano,2,12:12:18,69,9.37,0.093,214,1.56,1.71,6,1,2.84,25.2,26.77,25.02,399.85,387.88,16.172,18.01,50.87,56.65,500.1,1799,1285,101.2,0.287,-1.33,1,111115
2015,4,24,17.10,Carignane,1,12:08:06,17,6.7,0.018,-208,0.314,1.73,6,1,2.84,25.01,26.42,25.02,400.44,392.26,16.744,17.114,53.27,54.45,500.2,1799,1142,101.2,0.453,-1.49,0.3,111115
2015,4,24,17.10,Carignane,2,12:08:16,27,6.13,0.0326,82.1,0.558,1.71,6,1,2.84,25.03,26.45,25.03,400.37,392.76,16.674,17.332,53,55.09,500.2,1799,1130,101.2,0.453,-1.49,0.3,111115
2015,4,24,17.10,Carignane,3,12:08:26,37,6.26,0.039,126,0.667,1.71,6,1,2.84,25.04,26.48,25.02,400.47,392.64,16.621,17.407,52.79,55.29,500.3,1799,1093,101.2,0.453,-1.49,1,111115
2015,4,24,17.10,Carignane,4,12:08:37,47.5,6.2,0.0438,156,0.748,1.71,6,1,2.84,25.06,26.52,25.02,400.53,392.75,16.57,17.452,52.58,55.38,500.2,1799,1059,101.2,0.453,-1.49,1,111115
2015,4,24,17.10,Carignane,5,12:08:47,58,6.05,0.0465,174,0.795,1.71,6,1,2.84,25.07,26.53,25.03,400.43,392.8,16.513,17.451,52.36,55.33,500.1,1799,1121,101.2,0.453,-1.49,1,111115
2015,4,24,16.1,Sauvignon_blanc,1,12:04:23,17.5,15.9,0.129,168,1.8,1.44,6,1,2.84,25.15,26.04,25.02,399.77,379.82,17.068,19.19,53.85,60.55,500.2,1775,1794,101.2,0.0489,-1.39,0.3,111115
2015,4,24,16.1,Sauvignon_blanc,2,12:04:33,27.5,16.2,0.165,208,2.26,1.43,6,1,2.84,25.14,26.22,25.02,399.7,379.26,16.986,19.646,53.62,62.02,500.2,1798,1791,101.2,0.0489,-1.39,0.3,111115
2015,4,24,16.1,Sauvignon_blanc,3,12:04:43,37.5,16.3,0.18,219,2.43,1.42,6,1,2.84,25.13,26.24,25.02,399.66,378.98,16.966,19.826,53.61,62.65,500.2,1800,1794,101.2,0.0489,-1.39,0.3,111115
2015,4,24,16.1,Sauvignon_blanc,4,12:04:54,48,16.3,0.188,226,2.52,1.4,6,1,2.84,25.12,26.24,25.02,399.64,378.91,17,19.957,53.75,63.1,500.3,1800,1790,101.2,0.0489,-1.39,1,111115
2015,4,24,16.1,Sauvignon_blanc,5,12:05:19,74,15.9,0.195,234,2.59,1.4,6,1,2.84,25.09,26.21,25.02,399.62,379.31,16.887,19.929,53.5,63.13,500.1,1801,1787,101.2,0.453,-1.49,0.7,111115
2015,4,24,16.1,Sauvignon_blanc,6,12:05:29,84,16.1,0.195,233,2.6,1.4,6,1,2.84,25.08,26.21,25.02,399.69,379.22,16.845,19.897,53.38,63.05,500.3,1800,1798,101.2,0.453,-1.49,1,111115
2015,4,24,16.1,Sauvignon_blanc,7,12:05:40,94.5,16.1,0.198,235,2.63,1.4,6,1,2.84,25.08,26.2,25.03,399.63,379.15,16.793,19.887,53.2,63.01,500.1,1799,1793,101.2,0.453,-1.49,0.7,111115
2015,4,24,15.3,Merlot,1,12:01:24,17.5,15.7,0.157,206,2.2,1.45,6,1,2.84,25.23,26.21,25.02,399.78,379.99,16.807,19.392,52.79,60.91,500.3,1774,1611,101.2,0.0489,-1.39,0,111115
2015,4,24,15.3,Merlot,2,12:01:34,27.5,16.3,0.177,217,2.46,1.45,6,1,2.84,25.24,26.37,25.02,399.82,379.13,16.826,19.72,52.81,61.9,500.2,1799,1593,101.2,0.0489,-1.39,0.3,111115
2015,4,24,15.3,Merlot,3,12:01:44,37.5,16.5,0.188,224,2.59,1.45,6,1,2.84,25.25,26.43,25.02,399.79,378.87,16.857,19.905,52.87,62.43,500.1,1799,1605,101.2,0.0489,-1.39,0.3,111115
2015,4,24,15.3,Merlot,4,12:01:54,47.5,16.3,0.195,230,2.67,1.44,6,1,2.84,25.27,26.48,25.02,399.74,379.02,16.891,20.031,52.93,62.77,500.2,1799,1535,101.2,0.0489,-1.39,1,111115
2015,4,24,15.3,Merlot,5,12:02:04,58,16.4,0.2,232,2.73,1.44,6,1,2.84,25.28,26.5,25.02,399.89,378.92,16.916,20.121,52.96,62.99,500.2,1799,1620,101.2,0.0489,-1.39,1,111115
2015,4,24,14.1,Cabernet_sauvignon,1,11:56:52,44.5,13.1,0.221,274,2.96,1.42,6,1,2.84,25.18,26.21,25.02,400.4,383.29,16.198,19.677,51.01,61.96,500.2,1775,1570,101.2,0,0,0.3,111115
2015,4,24,14.1,Cabernet_sauvignon,2,11:57:02,54.5,12.9,0.219,276,3,1.45,6,1,2.84,25.2,26.36,25.03,400.7,383.86,16.192,19.714,50.95,62.03,500.2,1798,1569,101.2,0,0,0.7,111115
2015,4,24,14.1,Cabernet_sauvignon,3,11:57:12,64.5,12.7,0.221,278,3.02,1.45,6,1,2.84,25.21,26.4,25.02,400.39,383.8,16.237,19.784,51.07,62.22,500.1,1800,1578,101.2,0,0,0.7,111115
2015,4,24,14.1,Cabernet_sauvignon,4,11:57:23,75,12.7,0.221,278,3.02,1.45,6,1,2.84,25.21,26.42,25.03,400.47,383.79,16.286,19.842,51.21,62.39,500.3,1798,1578,101.2,0,0,0.7,111115
2015,4,24,14.1,Cabernet_sauvignon,5,11:57:33,85.5,13,0.226,277,3.07,1.44,6,1,2.84,25.21,26.42,25.02,400.64,383.59,16.285,19.891,51.2,62.54,500.2,1799,1572,101.2,0,0,0.7,111115
2015,4,24,14.1,Cabernet_sauvignon,6,11:57:44,96,12.9,0.227,279,3.07,1.44,6,1,2.84,25.2,26.4,25.02,400.33,383.46,16.327,19.932,51.36,62.7,500.2,1799,1577,101.2,0,0,0.7,111115
2015,4,24,14.1,Cabernet_sauvignon,7,11:57:54,106.5,13,0.229,279,3.1,1.44,6,1,2.84,25.2,26.42,25.02,400.47,383.47,16.297,19.939,51.28,62.74,500.2,1797,1585,101.2,0,0,1,111115
2015,4,24,14.1,Cabernet_sauvignon,8,11:58:05,117,13.1,0.218,273,2.95,1.43,6,1,2.84,25.2,26.44,25.02,400.41,383.34,16.579,20.044,52.16,63.06,500.2,1800,1594,101.2,0,0,1,111115
2015,4,24,14.1,Cabernet_sauvignon,9,11:58:15,127,13.1,0.224,276,3.01,1.43,6,1,2.84,25.21,26.46,25.03,400.55,383.46,16.616,20.157,52.24,63.38,500.3,1799,1604,101.2,0,0,1,111115
2015,4,24,14.1,Cabernet_sauvignon,10,11:58:25,137.5,13.2,0.227,277,3.05,1.43,6,1,2.84,25.22,26.5,25.02,400.56,383.36,16.636,20.219,52.27,63.53,500.2,1799,1599,101.2,0,0,1,111115
2015,4,24,14.1,Cabernet_sauvignon,11,11:58:36,148,13,0.23,279,3.09,1.43,6,1,2.84,25.23,26.51,25.02,400.39,383.41,16.62,20.247,52.2,63.59,500.2,1799,1606,101.2,0,0,1,111115
2015,4,24,14.1,Cabernet_sauvignon,12,11:59:01,173,13.2,0.124,200,1.89,1.56,6,1,2.84,25.23,26.5,25.02,399.91,383.26,16.653,18.877,52.3,59.28,500.3,1800,1524,101.2,0.0489,-1.39,0.3,111115
2015,4,24,14.1,Cabernet_sauvignon,13,11:59:11,183,13.4,0.125,198,1.9,1.56,6,1,2.84,25.22,26.5,25.02,400.26,383.3,16.654,18.892,52.33,59.36,500.2,1801,1448,101.2,0.0489,-1.39,1,111115
2015,4,24,14.1,Cabernet_sauvignon,14,11:59:21,193.5,13.4,0.125,198,1.9,1.56,6,1,2.84,25.21,26.48,25.02,400.06,383.13,16.646,18.881,52.36,59.38,500.1,1801,1459,101.2,0.0489,-1.39,1,111115
2015,4,24,13.9,Cabernet_franc,1,13:34:33,16.5,13,0.0805,112,1.45,1.82,6,1,2.84,25.58,26.89,25.02,400.25,384,15.431,17.138,47.46,52.71,500.1,1800,2025,101.2,0.0146,-1.25,0.7,111115
2015,4,24,13.9,Cabernet_franc,2,13:34:43,26.5,12.9,0.103,169,1.81,1.79,6,1,2.84,25.58,26.94,25.02,400.26,383.9,15.433,17.563,47.46,54.01,500.2,1799,2036,101.2,0.0146,-1.25,0.7,111115
2015,4,24,13.9,Cabernet_franc,3,13:34:53,36.5,13.1,0.113,184,1.96,1.78,6,1,2.84,25.58,26.96,25.02,400.35,383.74,15.422,17.735,47.41,54.52,500.1,1799,1780,101.2,0.0146,-1.25,0.7,111115
2015,4,24,13.9,Cabernet_franc,4,13:35:03,46.5,13.1,0.118,192,2.04,1.77,6,1,2.84,25.59,26.97,25.02,400.38,383.78,15.411,17.81,47.36,54.73,500.2,1800,1873,101.2,0.0146,-1.25,0.7,111115
2015,4,24,13.9,Cabernet_franc,5,13:35:24,68,13.6,0.119,186,2.06,1.78,6,1,2.84,25.59,26.98,25.02,400.35,383.11,15.354,17.779,47.19,54.64,500.1,1800,2044,101.2,0.0879,-1.3,1,111115
2015,4,24,13.9,Cabernet_franc,6,13:35:35,78.5,13.2,0.119,190,2.05,1.78,6,1,2.84,25.58,26.97,25.02,400.3,383.49,15.338,17.757,47.16,54.6,500.2,1800,1771,101.2,0.0879,-1.3,0.7,111115
2015,4,24,13.9,Cabernet_franc,7,13:35:45,88.5,13,0.119,195,2.06,1.78,6,1,2.84,25.58,26.96,25.02,400.24,383.73,15.306,17.738,47.08,54.56,500.2,1801,2081,101.2,0.0879,-1.3,1,111115
2015,4,24,13.9,Cabernet_franc,8,13:35:55,99,13,0.118,193,2.06,1.79,6,1,2.84,25.58,27,25.02,400.27,383.77,15.282,17.704,46.99,54.44,500.2,1800,1623,101.2,0.0879,-1.3,1,111115
2015,4,24,13.8,Pinot_noir,1,13:32:25,16,17.7,0.173,198,2.67,1.62,6,1,2.84,25.51,26.62,25.02,400.3,377.91,15.471,18.617,47.78,57.5,500.2,1799,2003,101.2,0.0146,-1.25,0.3,111115
2015,4,24,13.8,Pinot_noir,2,13:32:35,26.5,18.2,0.205,219,3.07,1.58,6,1,2.84,25.52,26.69,25.02,400.35,377.17,15.474,19.085,47.76,58.91,500.2,1799,2006,101.2,0.0146,-1.25,0.3,111115
2015,4,24,13.8,Pinot_noir,3,13:32:46,37,18.2,0.22,228,3.25,1.56,6,1,2.84,25.51,26.7,25.01,400.27,376.95,15.467,19.286,47.76,59.56,500.1,1799,1836,101.2,0.0146,-1.25,0.3,111115
2015,4,24,13.8,Pinot_noir,4,13:32:56,47.5,18.2,0.226,232,3.31,1.56,6,1,2.84,25.51,26.71,25.02,400.25,376.97,15.476,19.371,47.79,59.82,500.2,1799,1899,101.2,0.0146,-1.25,1,111115
2015,4,24,13.8,Pinot_noir,5,13:33:07,58,18.2,0.23,234,3.37,1.56,6,1,2.84,25.52,26.73,25.02,400.3,377,15.473,19.434,47.75,59.98,500.2,1799,2052,101.2,0.0146,-1.25,1,111115
2015,4,24,13.1,Pinot_blanc,1,13:29:51,18,11.6,0.114,208,1.88,1.7,6,1,2.84,25.51,26.51,25.02,400.3,385.51,15.365,17.58,47.46,54.3,500.2,1750,1885,101.2,0.0146,-1.25,0,111115
2015,4,24,13.1,Pinot_blanc,2,13:30:02,28.5,13.1,0.137,216,2.25,1.69,6,1,2.84,25.52,26.7,25.02,400.28,383.53,15.352,18.003,47.39,55.58,500.1,1799,1887,101.2,0.0146,-1.25,0.3,111115
2015,4,24,13.1,Pinot_blanc,3,13:30:12,39,13.2,0.149,227,2.42,1.68,6,1,2.84,25.52,26.74,25.01,400.22,383.29,15.336,18.19,47.33,56.14,500.2,1799,1884,101.2,0.0146,-1.25,0.3,111115
2015,4,24,13.1,Pinot_blanc,4,13:30:23,49.5,13.2,0.154,232,2.5,1.68,6,1,2.84,25.52,26.76,25.02,400.26,383.3,15.342,18.281,47.35,56.42,500.2,1799,1889,101.2,0.0146,-1.25,1,111115
2015,4,24,13.1,Pinot_blanc,5,13:30:33,59.5,13.2,0.156,233,2.52,1.68,6,1,2.84,25.53,26.78,25.02,400.28,383.29,15.362,18.329,47.39,56.55,500.1,1800,1890,101.2,0.0146,-1.25,1,111115
2015,4,24,13.1,Pinot_blanc,6,13:30:43,70,13.4,0.159,234,2.55,1.67,6,1,2.84,25.53,26.77,25.02,400.31,383.11,15.371,18.375,47.41,56.68,500.1,1803,1888,101.2,0.0146,-1.25,1,111115
2015,4,24,12.5,Chardonnay,1,13:26:28,15,13,0.0857,127,1.53,1.81,6,1,2.84,25.36,26.82,25.02,400.35,384.02,15.324,17.123,47.76,53.37,500.2,1751,1791,101.2,0.0146,-1.25,0.3,111115
2015,4,24,12.5,Chardonnay,2,13:26:39,25.5,12.6,0.103,174,1.84,1.82,6,1,2.84,25.36,27.04,25.02,400.33,384.33,15.323,17.486,47.75,54.49,500.2,1798,1773,101.2,0.0146,-1.25,0.3,111115
2015,4,24,12.5,Chardonnay,3,13:26:49,36,12.5,0.109,186,1.94,1.82,6,1,2.84,25.36,27.12,25.02,400.39,384.52,15.324,17.607,47.75,54.86,500.2,1799,1776,101.2,0.0146,-1.25,0.7,111115
2015,4,24,12.5,Chardonnay,4,13:27:00,46.5,12.3,0.11,191,1.96,1.83,6,1,2.84,25.36,27.16,25.02,400.27,384.62,15.324,17.633,47.75,54.95,500.2,1798,1770,101.2,0.0146,-1.25,1,111115
2015,4,24,12.5,Chardonnay,5,13:27:10,56.5,12.3,0.109,190,1.94,1.83,6,1,2.84,25.35,27.14,25.02,400.41,384.78,15.319,17.608,47.76,54.9,500.3,1800,1766,101.2,0.0146,-1.25,1,111115
2015,4,24,12.5,Chardonnay,6,13:27:20,67,12.1,0.108,191,1.92,1.83,6,1,2.84,25.35,27.15,25.02,400.38,385.04,15.317,17.585,47.77,54.84,500.3,1800,1773,101.2,0.0146,-1.25,0.7,111115
2015,4,24,12.5,Chardonnay,7,13:27:30,77,12,0.105,189,1.89,1.84,6,1,2.84,25.35,27.17,25.02,400.39,385.17,15.319,17.551,47.76,54.72,500.2,1800,1779,101.2,0.0146,-1.25,1,111115
2015,4,24,12.3,Auxerrois,1,13:22:27,17,11.5,0.0473,-13.2,0.864,1.83,6,1,2.84,25.36,26.59,25.02,400.14,385.97,15.403,16.423,47.99,51.17,500.2,1754,1886,101.2,0.243,-1.44,0,111115
2015,4,24,12.3,Auxerrois,2,13:22:37,27.5,11.6,0.069,105,1.25,1.83,6,1,2.84,25.38,26.79,25.03,400.19,385.75,15.406,16.879,47.95,52.53,500,1798,1885,101.2,0.243,-1.44,0.3,111115
2015,4,24,12.3,Auxerrois,3,13:22:47,38,11.5,0.0776,135,1.39,1.82,6,1,2.84,25.39,26.85,25.02,400.13,385.67,15.401,17.046,47.91,53.03,500.1,1800,1884,101.2,0.243,-1.44,0.7,111115
2015,4,24,12.3,Auxerrois,4,13:22:58,48.5,11.7,0.0819,144,1.47,1.82,6,1,2.84,25.4,26.89,25.02,400.34,385.66,15.416,17.149,47.93,53.31,500.2,1799,1884,101.2,0.243,-1.44,1,111115
2015,4,24,12.3,Auxerrois,5,13:23:08,59,11.6,0.0837,150,1.5,1.82,6,1,2.84,25.41,26.93,25.02,400.26,385.61,15.421,17.195,47.9,53.41,500.1,1799,1884,101.2,0.243,-1.44,1,111115
2015,4,24,12.3,Auxerrois,6,13:23:19,69.5,11.4,0.0841,156,1.51,1.83,6,1,2.84,25.43,26.96,25.02,400.28,385.95,15.436,17.221,47.91,53.46,500.2,1800,1881,101.2,0.243,-1.44,1,111115
2015,4,24,12.3,Auxerrois,7,13:23:29,80,11.3,0.0841,157,1.52,1.83,6,1,2.84,25.43,26.99,25.02,400.23,385.96,15.457,17.246,47.96,53.51,500.2,1799,1882,101.2,0.243,-1.44,1,111115
2015,4,24,12.3,Auxerrois,8,13:23:39,90,7.44,0.0907,243,1.63,1.83,6,1,2.84,25.44,27,25.02,397.18,387.5,15.406,17.324,47.79,53.74,500.2,1799,1879,101.2,0.243,-1.44,0.7,111115
2015,4,24,12.3,Auxerrois,9,13:23:50,100.5,11.5,0.0844,154,1.53,1.84,6,1,2.84,25.44,27.03,25.02,400.52,385.99,15.44,17.243,47.89,53.48,500.2,1799,1874,101.2,0.243,-1.44,0.7,111115
2015,4,24,12.3,Auxerrois,10,13:24:01,111,11.3,0.0832,155,1.51,1.84,6,1,2.84,25.43,27.03,25.02,400.29,386,15.458,17.239,47.97,53.5,500.1,1799,1878,101.2,0.243,-1.44,1,111115
2015,4,24,12.3,Auxerrois,11,13:24:11,121.5,11.3,0.0833,155,1.51,1.84,6,1,2.84,25.42,27.01,25.02,400.34,386.04,15.423,17.204,47.89,53.42,500.2,1799,1877,101.2,0.243,-1.44,1,111115
2015,4,24,12.3,Auxerrois,12,13:24:35,145.5,11.1,0.0909,176,1.64,1.84,6,1,2.84,25.4,27.03,25.02,400.4,386.27,15.353,17.287,47.72,53.72,500.3,1801,1882,101.2,0.0146,-1.25,1,111115
2015,4,24,12.3,Auxerrois,13,13:24:45,155,11.1,0.0893,173,1.62,1.84,6,1,2.84,25.41,27.04,25.02,400.4,386.3,15.362,17.267,47.72,53.64,500.2,1801,1876,101.2,0.0146,-1.25,0.7,111115
2015,4,24,12.3,Auxerrois,14,13:24:55,166,11,0.088,172,1.6,1.84,6,1,2.84,25.42,27.04,25.02,400.43,386.45,15.35,17.233,47.66,53.5,500.2,1801,1869,101.2,0.0146,-1.25,1,111115
2015,4,23,44.2,Ruby_Seedless,1,12:54:20,17.5,16.9,0.207,232,2.77,1.41,6,1,2.84,25.84,27.37,25.01,399.93,378.35,19.047,22.293,57.51,67.31,500.2,1800,1416,100.9,0.876,-1.54,0.3,111115
2015,4,23,44.2,Ruby_Seedless,2,12:54:30,27.5,17,0.233,247,3.05,1.38,6,1,2.84,25.85,27.41,25.01,399.81,378.07,19.028,22.599,57.44,68.22,500.2,1800,1417,100.9,0.876,-1.54,0.3,111115
2015,4,23,44.2,Ruby_Seedless,3,12:54:40,37.5,17,0.25,254,3.22,1.37,6,1,2.84,25.85,27.44,25.02,399.74,377.95,19.023,22.793,57.4,68.78,500.1,1800,1417,100.9,0.876,-1.54,0.3,111115
2015,4,23,44.2,Ruby_Seedless,4,12:54:50,48,17.5,0.263,255,3.34,1.36,6,1,2.84,25.86,27.43,25.02,399.95,377.4,18.995,22.912,57.29,69.11,500.2,1800,1418,100.9,0.876,-1.54,0.7,111115
2015,4,23,44.2,Ruby_Seedless,5,12:55:00,58,17.2,0.271,261,3.42,1.35,6,1,2.84,25.86,27.45,25.01,399.76,377.56,18.992,22.999,57.28,69.36,500.2,1800,1419,100.9,0.876,-1.54,1,111115
2015,4,23,44.2,Ruby_Seedless,6,12:55:11,68,17.2,0.276,262,3.47,1.35,6,1,2.84,25.87,27.47,25.01,399.8,377.53,18.978,23.048,57.22,69.48,500.1,1800,1421,100.9,0.876,-1.54,1,111115
2015,4,23,44.2,Ruby_Seedless,7,12:55:21,78.5,17.2,0.282,265,3.53,1.35,6,1,2.84,25.88,27.48,25.02,399.74,377.52,18.963,23.105,57.14,69.62,500.3,1799,1421,100.9,0.876,-1.54,1,111115
2015,4,23,42.8,Early_Muscat,1,12:50:00,21.5,13.2,0.123,198,1.89,1.57,6,1,2.84,25.8,27.72,25.01,400.23,383.58,19.197,21.413,58.13,64.84,500.1,1793,1738,100.9,0.759,-1.51,0.7,111115
2015,4,23,42.8,Early_Muscat,2,12:50:10,32,13.1,0.127,205,1.94,1.57,6,1,2.84,25.79,27.73,25.01,400.17,383.6,19.179,21.457,58.09,64.99,500.1,1802,1740,100.9,0.759,-1.51,1,111115
2015,4,23,42.8,Early_Muscat,3,12:50:20,42,12.9,0.129,211,1.98,1.57,6,1,2.84,25.8,27.74,25.02,400.2,383.81,19.167,21.491,58.04,65.08,500.2,1799,1743,100.9,0.759,-1.51,1,111115
2015,4,23,42.8,Early_Muscat,4,12:50:31,52.5,13,0.131,211,2,1.57,6,1,2.84,25.8,27.74,25.02,400.29,383.81,19.152,21.499,57.97,65.07,500.1,1799,1741,100.9,0.759,-1.51,1,111115
2015,4,23,42.8,Early_Muscat,5,12:50:41,63,12.8,0.132,215,2.02,1.57,6,1,2.84,25.8,27.74,25.01,400.22,383.9,19.133,21.504,57.91,65.08,500.1,1799,1743,100.9,0.759,-1.51,1,111115
2015,4,23,42.8,Early_Muscat,6,12:50:52,73.5,13.1,0.132,211,2.01,1.57,6,1,2.84,25.8,27.74,25.01,400.31,383.68,19.117,21.481,57.88,65.03,500.1,1802,1735,100.9,0.759,-1.51,1,111115
2015,4,23,42.8,Early_Muscat,7,12:51:12,93,12.7,0.131,215,2.01,1.58,6,1,2.84,25.8,27.77,25.02,400.31,384.16,19.068,21.433,57.71,64.87,500.2,1808,1759,100.9,0.876,-1.54,0.7,111115
2015,4,23,42.8,Early_Muscat,8,12:51:22,103.5,12.6,0.131,217,2.02,1.58,6,1,2.84,25.81,27.77,25.02,400.31,384.26,19.058,21.433,57.66,64.84,500.1,1799,1756,100.9,0.876,-1.54,1,111115
2015,4,23,42.8,Early_Muscat,9,12:51:32,113.5,12.7,0.131,215,2.03,1.58,6,1,2.84,25.82,27.76,25.02,400.37,384.18,19.032,21.411,57.56,64.75,500.2,1800,1756,100.9,0.876,-1.54,1,111115
2015,4,23,40.10,Ruby_Cabernet,1,12:45:31,19,11.1,0.0439,-28.9,0.75,1.7,6,1,2.84,25.84,27.72,25.01,399.95,386.28,19.223,20.105,58.06,60.72,500.2,1718,1818,101,1.07,-1.77,0.3,111115
2015,4,23,40.10,Ruby_Cabernet,2,12:45:41,29.5,11.3,0.0643,92.7,1.09,1.7,6,1,2.84,25.85,27.87,25.01,400.08,386.01,19.216,20.495,58.02,61.88,500.1,1799,1818,101,1.07,-1.77,0.7,111115
2015,4,23,40.10,Ruby_Cabernet,3,12:45:51,39.5,11,0.0748,139,1.25,1.68,6,1,2.84,25.85,27.89,25.01,399.9,386.14,19.217,20.685,58.01,62.44,500.1,1799,1816,101,1.07,-1.77,0.7,111115
2015,4,23,40.10,Ruby_Cabernet,4,12:46:02,50,11,0.0816,158,1.36,1.68,6,1,2.84,25.86,27.93,25.02,400,386.18,19.21,20.807,57.96,62.77,500.1,1798,1814,101,1.07,-1.77,1,111115
2015,4,23,40.10,Ruby_Cabernet,5,12:46:12,60,11.1,0.0854,164,1.42,1.68,6,1,2.84,25.87,27.97,25.02,399.99,385.98,19.205,20.874,57.92,62.95,500.2,1798,1815,101,1.07,-1.77,1,111115
2015,4,23,40.10,Ruby_Cabernet,6,12:46:22,70,11.2,0.0886,171,1.47,1.68,6,1,2.84,25.87,27.98,25.01,399.97,385.9,19.176,20.904,57.84,63.05,500.2,1800,1815,101,1.07,-1.77,1,111115
2015,4,23,40.10,Ruby_Cabernet,7,12:46:32,80.5,11,0.09,177,1.49,1.67,6,1,2.84,25.86,27.97,25.01,399.98,386.04,19.178,20.93,57.85,63.13,500.1,1800,1816,101,1.07,-1.77,1,111115
2015,4,23,40.10,Ruby_Cabernet,8,12:47:00,109,11.2,0.109,208,1.77,1.65,6,1,2.84,25.87,28.01,25.02,400,385.8,19.16,21.232,57.78,64.03,500.3,1795,1816,101,0.759,-1.51,0.7,111115
2015,4,23,40.10,Ruby_Cabernet,9,12:47:11,119.5,11.3,0.108,205,1.76,1.66,6,1,2.84,25.87,28.02,25.02,399.88,385.52,19.138,21.206,57.7,63.94,500.1,1801,1816,101,0.759,-1.51,1,111115
2015,4,23,39.4,Calzin,1,12:42:00,16.5,18.1,0.228,235,2.81,1.31,6,1,2.84,25.76,26.96,25.01,399.87,376.9,19.131,22.426,58.09,68.09,500.2,1774,1367,101,1.07,-1.77,0,111115
2015,4,23,39.4,Calzin,2,12:42:10,26.5,18.6,0.26,246,3.15,1.3,6,1,2.84,25.76,27.11,25.02,399.86,376.11,19.132,22.827,58.08,69.3,500.2,1798,1370,101,1.07,-1.77,0.3,111115
2015,4,23,39.4,Calzin,3,12:42:20,36.5,18.6,0.285,256,3.39,1.28,6,1,2.84,25.76,27.16,25.01,399.92,376.12,19.114,23.084,58.03,70.08,500.2,1799,1374,101,1.07,-1.77,0.3,111115
2015,4,23,39.4,Calzin,4,12:42:31,47,18.7,0.304,262,3.54,1.26,6,1,2.84,25.76,27.16,25.01,399.94,375.92,19.108,23.261,58,70.6,500.1,1800,1376,101,1.07,-1.77,0.7,111115
2015,4,23,39.4,Calzin,5,12:42:41,57,18.8,0.314,265,3.62,1.26,6,1,2.84,25.76,27.17,25.01,400.01,375.87,19.115,23.36,58.03,70.92,500.3,1800,1367,101,1.07,-1.77,1,111115
2015,4,23,39.4,Calzin,6,12:42:51,67.5,18.7,0.326,269,3.72,1.25,6,1,2.84,25.76,27.18,25.02,399.95,375.88,19.108,23.471,57.99,71.23,500.1,1811,1344,101,1.07,-1.77,1,111115
2015,4,23,39.4,Calzin,7,12:43:02,78,18.9,0.333,269,3.78,1.24,6,1,2.84,25.76,27.18,25.01,400.01,375.6,19.107,23.53,57.98,71.4,500.2,1799,1307,101,1.07,-1.77,1,111115
2015,4,23,39.4,Calzin,8,12:43:12,88.5,18.8,0.337,271,3.81,1.24,6,1,2.84,25.77,27.18,25.01,399.93,375.61,19.103,23.561,57.96,71.49,500.1,1790,1350,101,1.07,-1.77,1,111115
2015,4,23,34.8,Palomino,1,12:37:31,17.5,13.9,0.144,215,2.08,1.48,6,1,2.84,25.77,27.41,25.01,400.08,382.5,19.164,21.604,58.13,65.53,500.2,1775,1633,101,1.07,-1.77,0.7,111115
2015,4,23,34.8,Palomino,2,12:37:41,27.5,14.1,0.171,236,2.45,1.48,6,1,2.84,25.78,27.59,25.01,400.08,382.07,19.141,22.01,58.03,66.73,500.3,1798,1632,101,1.07,-1.77,0.3,111115
2015,4,23,34.8,Palomino,3,12:37:51,37.5,14.3,0.19,247,2.68,1.47,6,1,2.84,25.79,27.66,25.02,400.13,381.7,19.122,22.266,57.93,67.45,500.1,1800,1632,101,1.07,-1.77,0.3,111115
2015,4,23,34.8,Palomino,4,12:38:01,48,14.5,0.202,252,2.82,1.46,6,1,2.84,25.81,27.69,25.02,400.23,381.51,19.112,22.417,57.84,67.84,500.2,1800,1633,101,1.07,-1.77,0.7,111115
2015,4,23,34.8,Palomino,5,12:38:12,58.5,14.3,0.209,257,2.91,1.46,6,1,2.84,25.82,27.74,25.02,400.13,381.62,19.1,22.511,57.77,68.09,500.1,1800,1632,101,1.07,-1.77,1,111115
2015,4,23,34.8,Palomino,6,12:38:22,69,14.6,0.216,258,2.99,1.46,6,1,2.84,25.83,27.75,25.02,400.19,381.28,19.075,22.582,57.65,68.25,500.2,1800,1633,101,1.07,-1.77,0.7,111115
2015,4,23,34.8,Palomino,7,12:38:32,79,14.7,0.218,258,3.03,1.47,6,1,2.84,25.85,27.8,25.02,400.24,381.16,19.076,22.633,57.6,68.34,500.2,1807,1632,101,1.07,-1.77,1,111115
2015,4,23,34.6,Morrastel,1,12:34:07,19,20.4,0.271,238,3.16,1.25,6,1,2.84,25.63,26.81,25.02,400.03,374.11,18.989,22.688,58.09,69.41,500.1,1800,1373,101,0.735,-1.5,0.3,111115
2015,4,23,34.6,Morrastel,2,12:34:17,29,20.5,0.312,253,3.51,1.22,6,1,2.84,25.64,26.89,25.02,400.16,374,18.982,23.097,58.03,70.61,500.1,1800,1374,101,0.735,-1.5,0.3,111115
2015,4,23,34.6,Morrastel,3,12:34:27,39,20.6,0.337,260,3.71,1.21,6,1,2.84,25.65,26.92,25.02,400.24,373.89,18.981,23.329,57.98,71.27,500.2,1799,1372,101,0.735,-1.5,0.3,111115
