ID,year,month,day,row_plant,variety ,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
beth-0616-20-2,2015,6,16,20-2,Valdepenas,9,11:54:09,171.5,8.67,0.105,244,1.74,1.68,6,1,2.84,26.3,29.39,25.11,399.85,388.62,22.032,24.072,64.82,70.83,499.7,1800,1780,101.1,-5.16,0.178,0.7,111115
beth-0616-20-2,2015,6,16,20-2,Valdepenas,10,11:54:20,182,8.83,0.105,241,1.74,1.68,6,1,2.84,26.31,29.38,25.11,399.87,388.45,22.021,24.062,64.75,70.76,499.7,1799,1779,101.1,-5.16,0.178,1,111115
beth-0616-20-2,2015,6,16,20-2,Valdepenas,11,11:54:30,192,8.9,0.105,240,1.74,1.69,6,1,2.84,26.31,29.4,25.1,399.85,388.36,22.003,24.043,64.7,70.7,499.7,1799,1776,101.1,-5.16,0.178,1,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,1,11:59:28,19.5,17.5,0.244,247,3.14,1.36,6,1,2.84,26.41,28.9,25.1,399.92,377.46,22.436,26.102,65.58,76.29,499.7,1779,1990,101.1,-5.16,0.178,1,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,2,11:59:38,29.5,17.7,0.256,251,3.27,1.36,6,1,2.84,26.41,28.97,25.1,399.91,377.17,22.41,26.239,65.53,76.72,499.7,1799,1990,101.1,-5.16,0.178,0.7,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,3,11:59:48,39.5,17.8,0.265,254,3.39,1.36,6,1,2.84,26.41,29,25.1,399.88,377.02,22.351,26.311,65.36,76.94,499.7,1799,1990,101.1,-5.16,0.178,0.7,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,4,11:59:58,50,17.8,0.268,255,3.42,1.36,6,1,2.84,26.4,29.01,25.1,400.09,377.15,22.341,26.337,65.34,77.02,499.7,1799,1990,101.1,-5.16,0.178,1,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,5,12:00:09,60.5,17.5,0.269,258,3.42,1.36,6,1,2.84,26.41,29.01,25.11,399.89,377.38,22.362,26.359,65.39,77.08,499.7,1800,1990,101.1,-5.16,0.178,0.7,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,6,12:00:19,71,17.6,0.268,257,3.42,1.37,6,1,2.84,26.41,29.04,25.1,399.99,377.34,22.379,26.374,65.44,77.12,499.7,1800,1991,101.1,-5.16,0.178,1,111115
beth-0616-20-5,2015,6,16,20-5,Gewurtztraminer,7,12:00:29,81,17.5,0.268,257,3.41,1.36,6,1,2.84,26.41,29.04,25.1,399.92,377.35,22.392,26.384,65.47,77.15,499.7,1800,1992,101.1,-5.16,0.178,1,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,1,12:02:45,17,19.6,0.307,256,3.72,1.31,6,1,2.84,26.49,28.99,25.1,399.74,374.49,22.447,26.796,65.32,77.98,499.7,1799,1378,101.1,-5.16,0.178,0.3,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,2,12:02:55,27,20,0.343,264,4.02,1.28,6,1,2.84,26.47,28.99,25.1,399.77,373.95,22.379,27.076,65.18,78.86,499.8,1800,1373,101.1,-5.16,0.178,0.3,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,3,12:03:05,37,20.1,0.369,271,4.24,1.27,6,1,2.84,26.46,28.98,25.1,399.87,373.85,22.264,27.215,64.88,79.31,499.7,1800,1369,101.1,-5.16,0.178,0.7,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,4,12:03:16,47.5,20.3,0.382,272,4.34,1.26,6,1,2.84,26.46,28.98,25.1,399.89,373.56,22.246,27.311,64.86,79.63,499.8,1800,1324,101.1,-5.16,0.178,0.7,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,5,12:03:26,58,20.3,0.389,274,4.37,1.25,6,1,2.84,26.45,28.97,25.1,399.87,373.58,22.268,27.371,64.94,79.83,499.7,1799,1070,101.1,-5.16,0.178,1,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,6,12:03:36,68,20.2,0.393,275,4.4,1.24,6,1,2.84,26.45,28.97,25.1,399.83,373.64,22.285,27.418,65.01,79.98,499.7,1800,1358,101.1,-5.16,0.178,1,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,7,12:03:56,88.5,20.4,0.412,278,4.53,1.23,6,1,2.84,26.44,28.95,25.1,399.96,373.45,22.249,27.532,64.92,80.34,499.7,1799,1348,101.1,-4.77,0.215,0.7,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,8,12:04:06,98.5,20.1,0.415,280,4.55,1.23,6,1,2.84,26.45,28.94,25.11,399.84,373.61,22.23,27.539,64.85,80.33,499.7,1799,1350,101.1,-4.77,0.215,1,111115
beth-0616-22-8,2015,6,16,22-8,Furmint,9,12:04:17,109,20.3,0.415,279,4.55,1.23,6,1,2.84,26.45,28.95,25.11,399.89,373.47,22.229,27.54,64.83,80.31,499.7,1799,1346,101.1,-4.77,0.215,1,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,1,12:06:04,19,12.4,0.175,257,2.54,1.5,6,1,2.84,26.44,29.12,25.1,399.89,383.84,22.216,25.188,64.83,73.5,499.7,1799,2008,101.1,-4.77,0.215,0.3,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,2,12:06:14,29,13.7,0.198,258,2.8,1.48,6,1,2.84,26.43,29.14,25.1,399.91,382.24,22.193,25.47,64.79,74.36,499.7,1799,2007,101.1,-4.77,0.215,0.3,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,3,12:06:24,39,13.9,0.21,261,2.94,1.47,6,1,2.84,26.43,29.15,25.1,399.86,381.8,22.177,25.612,64.76,74.79,499.7,1799,2006,101.1,-4.77,0.215,0.3,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,4,12:06:35,49,13.8,0.217,266,3.02,1.46,6,1,2.84,26.42,29.16,25.1,399.69,381.77,22.158,25.686,64.72,75.03,499.7,1799,2006,101.1,-4.77,0.215,1,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,5,12:06:45,59.5,13.9,0.221,267,3.06,1.46,6,1,2.84,26.43,29.16,25.11,399.83,381.76,22.149,25.73,64.69,75.15,499.7,1800,2005,101.1,-4.77,0.215,1,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,6,12:06:55,70,13.8,0.223,268,3.09,1.46,6,1,2.84,26.43,29.17,25.11,399.73,381.7,22.137,25.752,64.64,75.19,499.7,1799,2008,101.1,-4.77,0.215,1,111115
beth-0616-23-8,2015,6,16,23-8,Szagos_feher,7,12:07:06,80.5,13.9,0.225,268,3.11,1.46,6,1,2.84,26.43,29.18,25.11,399.79,381.66,22.116,25.756,64.56,75.18,499.7,1799,2008,101.1,-4.77,0.215,1,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,1,12:11:57,16.5,13.6,0.144,217,2.11,1.51,6,1,2.84,26.42,28.92,25.1,399.71,382.4,22.234,24.706,64.97,72.19,499.7,1799,2017,101.1,-4.77,0.215,0.3,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,2,12:12:08,27,13.6,0.166,238,2.37,1.47,6,1,2.84,26.41,28.92,25.1,399.6,382.23,22.264,25.034,65.07,73.17,499.7,1800,2014,101.1,-4.77,0.215,0.3,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,3,12:12:18,37.5,13.5,0.177,246,2.48,1.46,6,1,2.84,26.41,28.94,25.11,399.65,382.27,22.3,25.208,65.17,73.67,499.7,1799,2003,101.1,-4.77,0.215,0.7,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,4,12:12:29,48,13.4,0.182,251,2.55,1.46,6,1,2.84,26.43,28.97,25.11,399.62,382.36,22.33,25.315,65.22,73.93,499.7,1799,2007,101.1,-4.77,0.215,1,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,5,12:12:39,58,13.5,0.186,253,2.59,1.45,6,1,2.84,26.43,28.97,25.1,399.63,382.29,22.352,25.379,65.27,74.11,499.7,1799,2027,101.1,-4.77,0.215,1,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,6,12:12:49,68.5,13.4,0.188,254,2.62,1.45,6,1,2.84,26.43,28.99,25.1,399.6,382.31,22.364,25.427,65.31,74.25,499.7,1800,2021,101.1,-4.77,0.215,1,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,7,12:13:00,79,13.3,0.19,256,2.62,1.44,6,1,2.84,26.43,28.97,25.1,399.5,382.31,22.389,25.456,65.37,74.33,499.7,1800,2026,101.1,-4.77,0.215,1,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,8,12:13:10,89.5,13.3,0.188,256,2.62,1.45,6,1,2.84,26.43,29,25.1,399.55,382.44,22.412,25.473,65.43,74.36,499.7,1800,2022,101.1,-4.77,0.215,1,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,9,12:13:36,115,13.5,0.197,259,2.71,1.44,6,1,2.84,26.44,29,25.1,399.55,382.1,22.438,25.604,65.46,74.7,499.8,1798,2020,101.1,-4.94,0.303,0.7,111115
beth-0616-24-10,2015,6,16,24-10,Dolcetto,10,12:13:46,125.5,13.3,0.199,261,2.72,1.43,6,1,2.84,26.44,29.01,25.1,399.52,382.31,22.454,25.641,65.53,74.83,499.7,1800,2019,101.1,-4.94,0.303,1,111115
beth-0616-24-2,2015,6,16,24-2,?,1,12:09:20,17,17.1,0.29,268,3.32,1.24,6,1,2.84,26.5,28.33,25.09,399.65,377.6,22.175,26.061,64.49,75.79,499.8,1800,2019,101.1,-4.77,0.215,0.3,111115
beth-0616-24-2,2015,6,16,24-2,?,2,12:09:30,27,17.4,0.328,277,3.59,1.2,6,1,2.84,26.48,28.3,25.1,399.65,377.1,22.179,26.377,64.56,76.79,499.7,1800,2019,101.1,-4.77,0.215,0.3,111115
beth-0616-24-2,2015,6,16,24-2,?,3,12:09:40,37,17.4,0.348,282,3.72,1.17,6,1,2.84,26.47,28.27,25.1,399.65,377.03,22.204,26.547,64.68,77.33,499.7,1800,2019,101.1,-4.77,0.215,0.3,111115
beth-0616-24-2,2015,6,16,24-2,?,4,12:09:51,47.5,17.4,0.361,285,3.78,1.16,6,1,2.84,26.46,28.25,25.1,399.7,377.06,22.23,26.653,64.78,77.67,499.7,1800,2021,101.1,-4.77,0.215,1,111115
beth-0616-24-2,2015,6,16,24-2,?,5,12:10:01,57.5,17.5,0.368,286,3.82,1.14,6,1,2.84,26.46,28.22,25.1,399.65,376.92,22.26,26.72,64.9,77.9,499.7,1800,2021,101.1,-4.77,0.215,1,111115
beth-0616-24-2,2015,6,16,24-2,?,6,12:10:11,67.5,17.6,0.373,287,3.84,1.14,6,1,2.84,26.45,28.2,25.09,399.73,376.82,22.271,26.754,64.97,78.04,499.7,1801,2024,101.1,-4.77,0.215,1,111115
beth-0616-24-2,2015,6,16,24-2,?,7,12:10:21,78,17.6,0.379,288,3.84,1.12,6,1,2.84,26.43,28.17,25.1,399.61,376.79,22.296,26.786,65.08,78.19,499.7,1801,2024,101.1,-4.77,0.215,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,1,12:16:41,18,13.5,0.221,271,3.03,1.44,6,1,2.84,26.51,29.14,25.1,400.35,382.78,22.318,25.856,64.87,75.15,499.8,1774,2024,101.1,-4.94,0.303,0.7,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,2,12:16:52,28.5,13.7,0.233,274,3.18,1.44,6,1,2.84,26.5,29.22,25.1,400.25,382.35,22.315,26.036,64.88,75.69,499.8,1798,2022,101.1,-4.94,0.303,0.3,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,3,12:17:02,38.5,14.1,0.24,274,3.27,1.44,6,1,2.84,26.5,29.27,25.09,400.46,382.03,22.318,26.144,64.9,76.03,499.7,1799,2023,101.1,-4.94,0.303,0.7,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,4,12:17:12,49,14.1,0.246,276,3.33,1.43,6,1,2.84,26.49,29.26,25.1,400.37,381.87,22.313,26.208,64.92,76.25,499.7,1800,2023,101.1,-4.94,0.303,0.7,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,5,12:17:23,59.5,14.2,0.25,276,3.37,1.44,6,1,2.84,26.49,29.28,25.1,400.41,381.78,22.313,26.252,64.93,76.39,499.8,1800,2024,101.1,-4.94,0.303,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,6,12:17:33,70,14.2,0.252,277,3.39,1.43,6,1,2.84,26.49,29.29,25.1,400.25,381.69,22.311,26.278,64.92,76.46,499.7,1799,2023,101.1,-4.94,0.303,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,7,12:17:44,80.5,14.4,0.254,276,3.42,1.43,6,1,2.84,26.5,29.3,25.1,400.36,381.52,22.311,26.304,64.89,76.5,499.7,1798,2023,101.1,-4.94,0.303,0.7,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,8,12:17:54,91,14.4,0.255,276,3.43,1.43,6,1,2.84,26.5,29.31,25.1,400.47,381.57,22.316,26.324,64.89,76.54,499.8,1799,725,101.1,-4.94,0.303,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,9,12:18:05,101.5,14.5,0.255,276,3.44,1.43,6,1,2.84,26.5,29.31,25.09,400.37,381.42,22.315,26.335,64.88,76.57,499.7,1799,145,101.1,-4.94,0.303,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,10,12:18:15,111,14.6,0.256,276,3.45,1.43,6,1,2.84,26.5,29.31,25.1,400.31,381.22,22.31,26.343,64.89,76.62,499.7,1799,2027,101.1,-4.94,0.303,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,11,12:18:25,122,14.6,0.258,276,3.47,1.43,6,1,2.84,26.5,29.31,25.1,400.33,381.2,22.293,26.349,64.82,76.62,499.7,1799,2025,101.1,-4.94,0.303,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,12,12:18:50,147.5,14.8,0.264,277,3.55,1.43,6,1,2.84,26.51,29.33,25.1,400.33,380.96,22.243,26.388,64.64,76.68,499.7,1798,2024,101.1,-5.04,0.36,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,13,12:19:00,157.5,14.9,0.265,276,3.55,1.43,6,1,2.84,26.51,29.33,25.1,400.45,381,22.237,26.385,64.61,76.66,499.7,1800,2025,101.1,-5.04,0.36,1,111115
beth-0616-25-10,2015,6,16,25-10,Nebbiolo,14,12:19:11,168,14.8,0.264,276,3.55,1.43,6,1,2.84,26.51,29.33,25.09,400.3,380.9,22.231,26.377,64.61,76.66,499.7,1801,2024,101.1,-5.04,0.36,1,111115
beth-0616-26-6,2015,6,16,26-6,Sangiovese,1,12:20:47,19,18.2,0.358,279,3.93,1.21,6,1,2.84,26.49,28.54,25.1,399.4,375.81,22.214,26.801,64.63,77.98,499.7,1778,2029,101.1,-5.04,0.36,1,111115
beth-0616-26-6,2015,6,16,26-6,Sangiovese,2,12:20:57,29.5,18.6,0.38,282,4.13,1.2,6,1,2.84,26.48,28.57,25.1,399.42,375.28,22.082,26.903,64.29,78.33,499.7,1800,2030,101.1,-5.04,0.36,0.7,111115
beth-0616-26-6,2015,6,16,26-6,Sangiovese,3,12:21:08,40,18.6,0.393,284,4.21,1.19,6,1,2.84,26.47,28.56,25.1,399.43,375.2,22.067,26.991,64.27,78.61,499.7,1799,2029,101.1,-5.04,0.36,0.7,111115
beth-0616-26-6,2015,6,16,26-6,Sangiovese,4,12:21:18,50,18.7,0.399,285,4.26,1.19,6,1,2.84,26.47,28.56,25.1,399.39,375.04,22.046,27.02,64.23,78.72,499.7,1799,2030,101.1,-5.04,0.36,1,111115
beth-0616-26-6,2015,6,16,26-6,Sangiovese,5,12:21:28,60.5,18.7,0.405,286,4.3,1.19,6,1,2.84,26.47,28.56,25.11,399.46,375.02,22.038,27.059,64.19,78.81,499.8,1798,2030,101.1,-5.04,0.36,1,111115
beth-0616-26-6,2015,6,16,26-6,Sangiovese,6,12:21:39,71,18.8,0.406,285,4.3,1.18,6,1,2.84,26.47,28.55,25.1,399.5,374.97,22.06,27.077,64.25,78.87,499.8,1800,2030,101.1,-5.04,0.36,1,111115
beth-0616-32-4,2015,6,16,32-4,Zinfandel_Primitivo,1,12:25:29,16.5,11,0.152,255,2.48,1.68,6,1,2.84,26.61,29.77,25.11,399.53,385.14,22.096,25,63.82,72.21,499.7,1776,2491,101.1,-5.04,0.36,0.7,111115
beth-0616-32-4,2015,6,16,32-4,Zinfandel_Primitivo,2,12:25:40,27,11.5,0.152,250,2.51,1.7,6,1,2.84,26.63,29.88,25.11,399.72,384.79,22.104,25.045,63.8,72.28,499.8,1799,2509,101.1,-5.04,0.36,0.7,111115
