"month","day","row_plant","variety","Photo","Cond","wue"
8,4,"13.8","Pinot_noir",17.3,0.188,92.0212765957447
8,4,"13.8","Pinot_noir",17.2,0.195,88.2051282051282
8,4,"13.8","Pinot_noir",17.2,0.201,85.5721393034826
8,4,"13.8","Pinot_noir",16.8,0.201,83.5820895522388
8,4,"13.8","Pinot_noir",17,0.208,81.7307692307692
8,4,"13.8","Pinot_noir",18,0.206,87.378640776699
8,4,"13.8","Pinot_noir",17.8,0.208,85.5769230769231
8,4,"13.8","Pinot_noir",17.7,0.239,74.0585774058577
8,4,"13.8","Pinot_noir",18.1,0.33,54.8484848484849
8,4,"13.8","Pinot_noir",16.9,0.332,50.9036144578313
8,4,"13.9","Cabernet_franc",13.7,0.119,115.126050420168
8,4,"13.9","Cabernet_franc",13.6,0.125,108.8
8,4,"13.9","Cabernet_franc",13.8,0.127,108.661417322835
8,4,"13.9","Cabernet_franc",13.6,0.125,108.8
8,4,"13.9","Cabernet_franc",13.7,0.128,107.03125
8,4,"13.9","Cabernet_franc",13.7,0.131,104.580152671756
8,4,"13.9","Cabernet_franc",13.7,0.137,100
8,4,"13.9","Cabernet_franc",13.8,0.138,100
8,4,"13.9","Cabernet_franc",13.7,0.141,97.1631205673759
8,4,"13.9","Cabernet_franc",13.3,0.156,85.2564102564103
8,4,"13.9","Cabernet_franc",13.4,0.158,84.8101265822785
8,4,"13.9","Cabernet_franc",13.5,0.16,84.375
8,4,"14.1","Cabernet_sauvignon",7.96,0.0553,143.942133815552
8,4,"14.1","Cabernet_sauvignon",7.84,0.0626,125.239616613419
8,4,"14.1","Cabernet_sauvignon",7.78,0.0679,114.580265095729
8,4,"14.1","Cabernet_sauvignon",7.75,0.0695,111.510791366906
8,4,"14.1","Cabernet_sauvignon",7.56,0.0713,106.030855539972
8,4,"14.1","Cabernet_sauvignon",7.55,0.073,103.424657534247
8,4,"14.1","Cabernet_sauvignon",7.5,0.0736,101.902173913043
8,4,"14.1","Cabernet_sauvignon",7.51,0.075,100.133333333333
8,4,"14.1","Cabernet_sauvignon",7.19,0.0754,95.3580901856764
8,4,"14.1","Cabernet_sauvignon",7.29,0.0758,96.1741424802111
8,4,"14.1","Cabernet_sauvignon",7.31,0.0748,97.7272727272727
8,4,"14.1","Cabernet_sauvignon",7.22,0.0744,97.0430107526882
8,4,"14.3","Carmenere",20.3,0.188,107.978723404255
8,4,"14.3","Carmenere",20.5,0.21,97.6190476190476
8,4,"14.3","Carmenere",20.2,0.224,90.1785714285714
8,4,"14.3","Carmenere",20.4,0.233,87.5536480686695
8,4,"14.3","Carmenere",20.5,0.24,85.4166666666667
8,4,"14.3","Carmenere",20.4,0.244,83.6065573770492
8,4,"14.3","Carmenere",20.4,0.252,80.9523809523809
8,4,"14.3","Carmenere",20.4,0.256,79.6875
8,4,"14.3","Carmenere",20.5,0.257,79.7665369649805
8,4,"14.3","Carmenere",19.7,0.264,74.6212121212121
8,4,"14.3","Carmenere",19.8,0.265,74.7169811320755
8,4,"14.3","Carmenere",19.7,0.266,74.0601503759398
8,4,"15.3","Merlot",15.3,0.148,103.378378378378
8,4,"15.3","Merlot",15.2,0.165,92.1212121212121
8,4,"15.3","Merlot",15.3,0.174,87.9310344827586
8,4,"15.3","Merlot",15.3,0.182,84.0659340659341
8,4,"15.3","Merlot",15.5,0.188,82.4468085106383
8,4,"15.3","Merlot",15.5,0.19,81.5789473684211
8,4,"15.3","Merlot",15.4,0.194,79.3814432989691
8,4,"15.3","Merlot",15.3,0.197,77.6649746192893
8,4,"15.3","Merlot",15.4,0.2,77
8,4,"15.3","Merlot",15.6,0.212,73.5849056603774
8,4,"15.3","Merlot",15.5,0.215,72.093023255814
8,4,"16.1","Sauvignon_blanc",17.1,0.187,91.4438502673797
8,4,"16.1","Sauvignon_blanc",17.1,0.205,83.4146341463415
8,4,"16.1","Sauvignon_blanc",17.2,0.22,78.1818181818182
8,4,"16.1","Sauvignon_blanc",17.1,0.232,73.7068965517241
8,4,"16.1","Sauvignon_blanc",17.2,0.239,71.9665271966527
8,4,"16.1","Sauvignon_blanc",17.2,0.246,69.9186991869919
8,4,"16.1","Sauvignon_blanc",17.3,0.249,69.4779116465863
8,4,"16.1","Sauvignon_blanc",17.4,0.251,69.3227091633466
8,4,"16.1","Sauvignon_blanc",17.5,0.254,68.8976377952756
8,4,"16.1","Sauvignon_blanc",17.5,0.263,66.5399239543726
8,4,"16.1","Sauvignon_blanc",17.3,0.264,65.530303030303
8,4,"16.1","Sauvignon_blanc",17.6,0.265,66.4150943396226
8,4,"16.1","Sauvignon_blanc",17.5,0.266,65.7894736842105
8,4,"16.1","Sauvignon_blanc",17.5,0.266,65.7894736842105
8,4,"17.2","UngniBlanc_Trebbiano",15,0.122,122.950819672131
8,4,"17.2","UngniBlanc_Trebbiano",15,0.136,110.294117647059
8,4,"17.2","UngniBlanc_Trebbiano",14.9,0.144,103.472222222222
8,4,"17.2","UngniBlanc_Trebbiano",14.9,0.151,98.6754966887417
8,4,"17.2","UngniBlanc_Trebbiano",15,0.155,96.7741935483871
8,4,"17.2","UngniBlanc_Trebbiano",14.9,0.159,93.7106918238994
8,4,"17.2","UngniBlanc_Trebbiano",15,0.161,93.167701863354
8,4,"17.2","UngniBlanc_Trebbiano",15,0.162,92.5925925925926
8,4,"17.2","UngniBlanc_Trebbiano",15,0.164,91.4634146341463
8,4,"17.2","UngniBlanc_Trebbiano",15.5,0.172,90.1162790697674
8,4,"17.2","UngniBlanc_Trebbiano",15.6,0.171,91.2280701754386
8,4,"17.2","UngniBlanc_Trebbiano",15.5,0.172,90.1162790697674
8,4,"17.9","Carignane",14.6,0.168,86.9047619047619
8,4,"17.9","Carignane",14.6,0.188,77.6595744680851
8,4,"17.9","Carignane",14.7,0.201,73.1343283582089
8,4,"17.9","Carignane",14.6,0.21,69.5238095238095
8,4,"17.9","Carignane",14.7,0.218,67.4311926605505
8,4,"17.9","Carignane",14.8,0.223,66.3677130044843
8,4,"17.9","Carignane",14.9,0.227,65.6387665198238
8,4,"17.9","Carignane",14.8,0.229,64.6288209606987
8,4,"17.9","Carignane",14.7,0.233,63.0901287553648
8,4,"17.9","Carignane",14.8,0.235,62.9787234042553
8,4,"17.9","Carignane",14.7,0.237,62.0253164556962
8,4,"17.9","Carignane",14.8,0.239,61.9246861924686
8,4,"18.5","Durif",14,0.223,62.780269058296
8,4,"18.5","Durif",14.2,0.237,59.915611814346
8,4,"18.5","Durif",14.2,0.249,57.0281124497992
8,4,"18.5","Durif",14.5,0.254,57.0866141732283
8,4,"18.5","Durif",14.5,0.258,56.2015503875969
8,4,"18.5","Durif",14.7,0.262,56.1068702290076
8,4,"18.5","Durif",14.7,0.265,55.4716981132075
8,4,"18.5","Durif",14.8,0.268,55.2238805970149
8,4,"18.5","Durif",14.9,0.269,55.3903345724907
8,4,"18.5","Durif",15.1,0.27,55.9259259259259
8,4,"18.5","Durif",15.1,0.271,55.719557195572
8,4,"18.7","Marsanne",15.1,0.136,111.029411764706
8,4,"18.7","Marsanne",15.2,0.15,101.333333333333
8,4,"18.7","Marsanne",15.2,0.16,95
8,4,"18.7","Marsanne",15.3,0.167,91.6167664670659
8,4,"18.7","Marsanne",15.2,0.172,88.3720930232558
8,4,"18.7","Marsanne",15.2,0.178,85.3932584269663
8,4,"18.7","Marsanne",15.3,0.179,85.4748603351955
8,4,"18.7","Marsanne",15.3,0.178,85.9550561797753
8,4,"18.7","Marsanne",15.4,0.182,84.6153846153846
8,4,"18.7","Marsanne",15.4,0.191,80.6282722513089
8,4,"18.7","Marsanne",15.3,0.191,80.1047120418848
8,4,"18.7","Marsanne",15.4,0.191,80.6282722513089
8,4,"19.9","Syrah",15.7,0.209,75.1196172248804
8,4,"19.9","Syrah",15.7,0.222,70.7207207207207
8,4,"19.9","Syrah",15.8,0.229,68.9956331877729
8,4,"19.9","Syrah",15.9,0.236,67.3728813559322
8,4,"19.9","Syrah",16.1,0.24,67.0833333333333
8,4,"19.9","Syrah",16,0.24,66.6666666666667
8,4,"19.9","Syrah",16,0.241,66.3900414937759
8,4,"19.9","Syrah",16.1,0.244,65.9836065573771
8,4,"19.9","Syrah",16.1,0.247,65.1821862348178
8,4,"19.9","Syrah",16.2,0.254,63.7795275590551
8,4,"19.9","Syrah",16.1,0.249,64.6586345381526
8,4,"20.2","Valdepenas",16.5,0.24,68.75
8,4,"20.2","Valdepenas",16.7,0.254,65.748031496063
8,4,"20.2","Valdepenas",17,0.263,64.638783269962
8,4,"20.2","Valdepenas",17.2,0.269,63.9405204460966
8,4,"20.2","Valdepenas",17.3,0.273,63.3699633699634
8,4,"20.2","Valdepenas",17.3,0.276,62.6811594202899
8,4,"20.2","Valdepenas",17.5,0.283,61.8374558303887
8,4,"20.2","Valdepenas",17.4,0.28,62.1428571428571
8,4,"20.2","Valdepenas",17.6,0.283,62.1908127208481
8,4,"20.2","Valdepenas",17.6,0.289,60.8996539792388
8,4,"20.2","Valdepenas",17.6,0.289,60.8996539792388
8,4,"20.2","Valdepenas",17.5,0.28,62.5
8,4,"20.2","Valdepenas",17.5,0.287,60.9756097560976
8,4,"20.2","Valdepenas",17.5,0.287,60.9756097560976
8,4,"20.5","Gewurtztraminer",11.9,0.185,64.3243243243243
8,4,"20.5","Gewurtztraminer",12.1,0.202,59.9009900990099
8,4,"20.5","Gewurtztraminer",12,0.212,56.6037735849057
8,4,"20.5","Gewurtztraminer",12.1,0.217,55.7603686635945
8,4,"20.5","Gewurtztraminer",12.1,0.224,54.0178571428571
8,4,"20.5","Gewurtztraminer",12.2,0.227,53.7444933920705
8,4,"20.5","Gewurtztraminer",12.2,0.231,52.8138528138528
8,4,"20.5","Gewurtztraminer",12.2,0.233,52.3605150214592
8,4,"20.5","Gewurtztraminer",12.2,0.234,52.1367521367521
8,4,"20.5","Gewurtztraminer",12.3,0.242,50.8264462809917
8,4,"20.5","Gewurtztraminer",12.3,0.242,50.8264462809917
8,4,"22.7","Furmint",16.9,0.289,58.477508650519
8,4,"22.7","Furmint",17.3,0.296,58.445945945946
8,4,"22.7","Furmint",17.7,0.304,58.2236842105263
8,4,"22.7","Furmint",18,0.309,58.252427184466
8,4,"22.7","Furmint",18.2,0.311,58.5209003215434
8,4,"22.7","Furmint",18.3,0.313,58.4664536741214
8,4,"22.7","Furmint",18.5,0.314,58.9171974522293
8,4,"22.7","Furmint",18.6,0.315,59.0476190476191
8,4,"22.7","Furmint",18.7,0.316,59.1772151898734
8,4,"22.7","Furmint",18.6,0.321,57.9439252336449
8,4,"22.7","Furmint",18.9,0.321,58.8785046728972
8,4,"23.7","Szagos_feher",16.6,0.306,54.2483660130719
8,4,"23.7","Szagos_feher",16.9,0.322,52.4844720496894
8,4,"23.7","Szagos_feher",17.2,0.33,52.1212121212121
8,4,"23.7","Szagos_feher",17.4,0.337,51.6320474777448
8,4,"23.7","Szagos_feher",17.4,0.341,51.0263929618768
8,4,"23.7","Szagos_feher",17.6,0.343,51.3119533527697
8,4,"23.7","Szagos_feher",17.7,0.346,51.1560693641619
8,4,"23.7","Szagos_feher",17.8,0.348,51.1494252873563
8,4,"23.7","Szagos_feher",18,0.348,51.7241379310345
8,4,"23.7","Szagos_feher",17.7,0.352,50.2840909090909
8,4,"23.7","Szagos_feher",17.7,0.352,50.2840909090909
8,4,"24.1","Barbera",9.32,0.0965,96.580310880829
8,4,"24.1","Barbera",9.42,0.102,92.3529411764706
8,4,"24.1","Barbera",9.47,0.104,91.0576923076923
8,4,"24.1","Barbera",9.67,0.104,92.9807692307692
8,4,"24.1","Barbera",9.73,0.104,93.5576923076923
8,4,"24.1","Barbera",9.81,0.144,68.125
8,4,"24.1","Barbera",9.95,0.141,70.5673758865248
8,4,"24.1","Barbera",9.23,0.14,65.9285714285714
8,4,"24.1","Barbera",9.65,0.14,68.9285714285714
8,4,"24.1","Barbera",10.4,0.108,96.2962962962963
8,4,"24.1","Barbera",10,0.109,91.743119266055
8,4,"24.9","Dolcetto",16.8,0.318,52.8301886792453
8,4,"24.9","Dolcetto",17.3,0.341,50.733137829912
8,4,"24.9","Dolcetto",17.9,0.356,50.2808988764045
8,4,"24.9","Dolcetto",18.1,0.369,49.0514905149052
8,4,"24.9","Dolcetto",18.4,0.378,48.6772486772487
8,4,"24.9","Dolcetto",18.8,0.383,49.0861618798956
8,4,"24.9","Dolcetto",18.9,0.388,48.7113402061856
8,4,"24.9","Dolcetto",19,0.393,48.3460559796438
8,4,"24.9","Dolcetto",19.1,0.394,48.4771573604061
8,4,"24.9","Dolcetto",18.7,0.39,47.9487179487179
8,4,"24.9","Dolcetto",19,0.394,48.2233502538071
8,4,"25.9","Nebbiolo",11.2,0.151,74.1721854304636
8,4,"25.9","Nebbiolo",11.4,0.162,70.3703703703704
8,4,"25.9","Nebbiolo",11.4,0.168,67.8571428571429
8,4,"25.9","Nebbiolo",11.5,0.173,66.4739884393064
8,4,"25.9","Nebbiolo",11.8,0.176,67.0454545454545
8,4,"25.9","Nebbiolo",11.7,0.178,65.7303370786517
8,4,"25.9","Nebbiolo",11.9,0.18,66.1111111111111
8,4,"25.9","Nebbiolo",11.7,0.181,64.6408839779006
8,4,"25.9","Nebbiolo",11.9,0.183,65.0273224043716
8,4,"25.9","Nebbiolo",12,0.185,64.8648648648649
8,4,"25.9","Nebbiolo",12.3,0.187,65.7754010695187
8,4,"26.5","Sangiovese",14.7,0.297,49.4949494949495
8,4,"26.5","Sangiovese",14.7,0.307,47.8827361563518
8,4,"26.5","Sangiovese",14.9,0.313,47.6038338658147
8,4,"26.5","Sangiovese",15.2,0.318,47.7987421383648
8,4,"26.5","Sangiovese",15,0.32,46.875
8,4,"26.5","Sangiovese",15,0.323,46.4396284829721
8,4,"26.5","Sangiovese",15.3,0.324,47.2222222222222
8,4,"26.5","Sangiovese",15.3,0.327,46.7889908256881
8,4,"26.5","Sangiovese",15.3,0.326,46.9325153374233
8,4,"26.5","Sangiovese",15.4,0.331,46.5256797583082
8,4,"26.5","Sangiovese",15.4,0.328,46.9512195121951
8,4,"32.3","Zinfandel_Primitivo",11.8,0.183,64.4808743169399
8,4,"32.3","Zinfandel_Primitivo",12.1,0.188,64.3617021276596
8,4,"32.3","Zinfandel_Primitivo",12.4,0.192,64.5833333333333
8,4,"32.3","Zinfandel_Primitivo",12.5,0.195,64.1025641025641
8,4,"32.3","Zinfandel_Primitivo",12.9,0.197,65.4822335025381
8,4,"32.3","Zinfandel_Primitivo",12.9,0.197,65.4822335025381
8,4,"32.3","Zinfandel_Primitivo",13,0.198,65.6565656565656
8,4,"32.3","Zinfandel_Primitivo",13,0.198,65.6565656565656
8,4,"32.3","Zinfandel_Primitivo",13.2,0.198,66.6666666666667
8,4,"32.3","Zinfandel_Primitivo",13.5,0.201,67.1641791044776
8,4,"32.3","Zinfandel_Primitivo",13.6,0.2,68
8,4,"34.5","Morrastel",16,0.188,85.1063829787234
8,4,"34.5","Morrastel",16.3,0.193,84.4559585492228
8,4,"34.5","Morrastel",16.6,0.196,84.6938775510204
8,4,"34.5","Morrastel",16.6,0.198,83.8383838383838
8,4,"34.5","Morrastel",16.8,0.199,84.4221105527638
8,4,"34.5","Morrastel",17.2,0.199,86.4321608040201
8,4,"34.5","Morrastel",17.1,0.2,85.5
8,4,"34.5","Morrastel",17.2,0.201,85.5721393034826
8,4,"34.5","Morrastel",17.3,0.201,86.0696517412935
8,4,"34.5","Morrastel",17.3,0.205,84.390243902439
8,4,"34.5","Morrastel",17.2,0.204,84.3137254901961
8,4,"34.7","Palomino",15.2,0.227,66.9603524229075
8,4,"34.7","Palomino",15.4,0.233,66.0944206008584
8,4,"34.7","Palomino",15.7,0.236,66.5254237288136
8,4,"34.7","Palomino",15.9,0.24,66.25
8,4,"34.7","Palomino",16,0.241,66.3900414937759
8,4,"34.7","Palomino",15.9,0.242,65.702479338843
8,4,"34.7","Palomino",16.1,0.243,66.2551440329218
8,4,"34.7","Palomino",16.2,0.243,66.6666666666667
8,4,"34.7","Palomino",16.3,0.243,67.0781893004115
8,4,"34.7","Palomino",16.6,0.247,67.2064777327935
8,4,"34.7","Palomino",16.4,0.245,66.9387755102041
8,4,"38.7","Verdelho",12.3,0.186,66.1290322580645
8,4,"38.7","Verdelho",12.8,0.193,66.3212435233161
8,4,"38.7","Verdelho",13.3,0.196,67.8571428571429
8,4,"38.7","Verdelho",13.6,0.202,67.3267326732673
8,4,"38.7","Verdelho",13.6,0.205,66.3414634146341
8,4,"38.7","Verdelho",13.8,0.206,66.9902912621359
8,4,"38.7","Verdelho",14.1,0.207,68.1159420289855
8,4,"38.7","Verdelho",14.1,0.207,68.1159420289855
8,4,"38.7","Verdelho",14.2,0.208,68.2692307692308
8,4,"38.7","Verdelho",14.2,0.21,67.6190476190476
8,4,"42.7","Early_Muscat",13.7,0.216,63.4259259259259
8,4,"42.7","Early_Muscat",14,0.223,62.780269058296
8,4,"42.7","Early_Muscat",14.3,0.227,62.9955947136564
8,4,"42.7","Early_Muscat",14.6,0.229,63.7554585152838
8,4,"42.7","Early_Muscat",14.8,0.23,64.3478260869565
8,4,"42.7","Early_Muscat",14.9,0.23,64.7826086956522
8,4,"42.7","Early_Muscat",15.1,0.232,65.0862068965517
8,4,"42.7","Early_Muscat",15,0.232,64.6551724137931
8,4,"42.7","Early_Muscat",15.1,0.232,65.0862068965517
8,4,"42.7","Early_Muscat",15.4,0.237,64.9789029535865
8,4,"42.7","Early_Muscat",15.6,0.237,65.8227848101266
8,4,"44.1","Ruby_Seedless",9.1,0.107,85.0467289719626
8,4,"44.1","Ruby_Seedless",9.35,0.109,85.7798165137615
8,4,"44.1","Ruby_Seedless",9.4,0.11,85.4545454545455
8,4,"44.1","Ruby_Seedless",9.46,0.111,85.2252252252252
8,4,"44.1","Ruby_Seedless",9.57,0.111,86.2162162162162
8,4,"44.1","Ruby_Seedless",9.93,0.112,88.6607142857143
8,4,"44.1","Ruby_Seedless",9.77,0.112,87.2321428571428
8,4,"44.1","Ruby_Seedless",9.99,0.112,89.1964285714286
8,4,"44.1","Ruby_Seedless",10,0.112,89.2857142857143
8,4,"44.1","Ruby_Seedless",10.6,0.115,92.1739130434783
8,4,"44.1","Ruby_Seedless",10.2,0.116,87.9310344827586
8,5,"12.4","Auxerrois",19.5,0.406,48.0295566502463
8,5,"12.4","Auxerrois",19.8,0.416,47.5961538461538
8,5,"12.4","Auxerrois",19.8,0.424,46.6981132075472
8,5,"12.4","Auxerrois",19.8,0.428,46.2616822429907
8,5,"12.4","Auxerrois",20,0.433,46.189376443418
8,5,"12.4","Auxerrois",19.9,0.437,45.5377574370709
8,5,"12.4","Auxerrois",19.8,0.444,44.5945945945946
8,5,"12.4","Auxerrois",19.9,0.439,45.3302961275626
8,5,"12.4","Auxerrois",20,0.439,45.5580865603645
8,5,"12.4","Auxerrois",20.3,0.454,44.7136563876652
8,5,"12.6","Chardonnay",15.6,0.297,52.5252525252525
8,5,"12.6","Chardonnay",15.6,0.304,51.3157894736842
8,5,"12.6","Chardonnay",15.6,0.31,50.3225806451613
8,5,"12.6","Chardonnay",15.7,0.313,50.1597444089457
8,5,"12.6","Chardonnay",15.7,0.315,49.8412698412698
8,5,"12.6","Chardonnay",15.7,0.319,49.2163009404389
8,5,"12.8","Gamay_noir",7.32,0.103,71.0679611650485
8,5,"12.8","Gamay_noir",7.36,0.101,72.8712871287129
8,5,"12.8","Gamay_noir",7.26,0.101,71.8811881188119
8,5,"12.8","Gamay_noir",7.16,0.1,71.6
8,5,"12.8","Gamay_noir",7.09,0.0993,71.3997985901309
8,5,"12.8","Gamay_noir",7.17,0.0976,73.4631147540984
8,5,"12.8","Gamay_noir",7.22,0.0957,75.4440961337513
8,5,"12.8","Gamay_noir",7.1,0.0948,74.8945147679325
8,5,"12.8","Gamay_noir",7.17,0.0936,76.6025641025641
8,5,"12.8","Gamay_noir",7.4,0.0958,77.2442588726514
8,5,"12.8","Gamay_noir",7.15,0.0942,75.9023354564756
8,5,"13.1","Cabernet_franc",19.3,0.335,57.6119402985075
8,5,"13.1","Cabernet_franc",19.1,0.343,55.6851311953353
8,5,"13.1","Cabernet_franc",19.4,0.348,55.7471264367816
8,5,"13.1","Cabernet_franc",19.1,0.352,54.2613636363636
8,5,"13.4","Pinot_gris",15.4,0.264,58.3333333333333
8,5,"13.4","Pinot_gris",15.7,0.272,57.7205882352941
8,5,"13.4","Pinot_gris",16,0.276,57.9710144927536
8,5,"13.4","Pinot_gris",16.2,0.278,58.273381294964
8,5,"13.4","Pinot_gris",16.3,0.28,58.2142857142857
8,5,"13.4","Pinot_gris",16.6,0.28,59.2857142857143
8,5,"13.4","Pinot_gris",16.6,0.28,59.2857142857143
8,5,"13.4","Pinot_gris",16.7,0.28,59.6428571428571
8,5,"13.4","Pinot_gris",16.7,0.278,60.0719424460432
8,5,"13.4","Pinot_gris",16.8,0.277,60.6498194945848
8,5,"13.6","Pinot_meunier",18.1,0.27,67.037037037037
8,5,"13.6","Pinot_meunier",18.1,0.278,65.1079136690647
8,5,"13.6","Pinot_meunier",18.2,0.284,64.0845070422535
8,5,"13.6","Pinot_meunier",18.3,0.287,63.7630662020906
8,5,"13.6","Pinot_meunier",18.4,0.289,63.6678200692042
8,5,"13.6","Pinot_meunier",18.3,0.29,63.1034482758621
8,5,"13.6","Pinot_meunier",18.5,0.29,63.7931034482759
8,5,"13.6","Pinot_meunier",18.4,0.291,63.2302405498282
8,5,"13.6","Pinot_meunier",18.2,0.29,62.7586206896552
8,5,"13.6","Pinot_meunier",18.1,0.29,62.4137931034483
8,5,"13.8","Pinot_noir",17.8,0.369,48.2384823848239
8,5,"13.8","Pinot_noir",17.9,0.374,47.8609625668449
8,5,"13.8","Pinot_noir",18,0.378,47.6190476190476
8,5,"13.8","Pinot_noir",18,0.38,47.3684210526316
8,5,"13.8","Pinot_noir",17.8,0.386,46.1139896373057
8,5,"14.1","Cabernet_sauvignon",18.3,0.257,71.2062256809339
8,5,"14.1","Cabernet_sauvignon",18.3,0.26,70.3846153846154
8,5,"14.1","Cabernet_sauvignon",18.4,0.267,68.9138576779026
8,5,"14.1","Cabernet_sauvignon",18.9,0.276,68.4782608695652
8,5,"14.4","Carmenere",18.5,0.404,45.7920792079208
8,5,"14.4","Carmenere",18.6,0.414,44.9275362318841
8,5,"14.4","Carmenere",18.7,0.423,44.2080378250591
8,5,"14.4","Carmenere",18.6,0.427,43.559718969555
8,5,"14.4","Carmenere",18.6,0.43,43.2558139534884
8,5,"14.4","Carmenere",18.7,0.384,48.6979166666667
8,5,"15.4","Merlot",11.6,0.129,89.922480620155
8,5,"15.4","Merlot",11.6,0.13,89.2307692307692
8,5,"15.4","Merlot",11.4,0.131,87.0229007633588
8,5,"15.4","Merlot",11.5,0.13,88.4615384615385
8,5,"15.4","Merlot",11.5,0.129,89.1472868217054
8,5,"15.4","Merlot",11.8,0.13,90.7692307692308
8,5,"15.4","Merlot",11.7,0.131,89.3129770992366
8,5,"15.4","Merlot",11.7,0.13,90
8,5,"15.4","Merlot",11.7,0.132,88.6363636363636
8,5,"15.4","Merlot",11.7,0.137,85.4014598540146
8,5,"15.4","Merlot",11.8,0.135,87.4074074074074
8,5,"15.4","Merlot",11.7,0.135,86.6666666666667
8,5,"15.4","Merlot",11.8,0.135,87.4074074074074
8,5,"15.4","Merlot",11.9,0.135,88.1481481481481
8,5,"16.2","Sauvignon_blanc",18.8,0.438,42.9223744292237
8,5,"16.2","Sauvignon_blanc",19.4,0.449,43.207126948775
8,5,"16.2","Sauvignon_blanc",19.6,0.458,42.7947598253275
8,5,"16.2","Sauvignon_blanc",19.8,0.464,42.6724137931034
8,5,"16.2","Sauvignon_blanc",20.1,0.47,42.7659574468085
8,5,"16.2","Sauvignon_blanc",20,0.472,42.3728813559322
8,5,"16.2","Sauvignon_blanc",20.3,0.473,42.9175475687104
8,5,"16.2","Sauvignon_blanc",20.4,0.469,43.4968017057569
8,5,"16.2","Sauvignon_blanc",20.5,0.466,43.9914163090129
8,5,"16.2","Sauvignon_blanc",20.3,0.475,42.7368421052632
8,5,"16.2","Sauvignon_blanc",20.6,0.481,42.8274428274428
8,5,"16.2","Sauvignon_blanc",20.7,0.482,42.9460580912863
8,5,"17.1","Carignane",8.74,0.0952,91.8067226890756
8,5,"17.1","Carignane",8.79,0.0967,90.899689762151
8,5,"17.1","Carignane",8.82,0.0974,90.5544147843943
8,5,"17.1","Carignane",8.76,0.0972,90.1234567901235
8,5,"17.1","Carignane",9.09,0.0979,92.849846782431
8,5,"17.1","Carignane",8.88,0.0995,89.2462311557789
8,5,"17.1","Carignane",8.92,0.101,88.3168316831683
8,5,"17.1","Carignane",8.96,0.102,87.843137254902
8,5,"17.1","Carignane",8.94,0.0993,90.0302114803625
8,5,"17.1","Carignane",8.94,0.102,87.6470588235294
8,5,"17.1","Carignane",9,0.101,89.1089108910891
8,5,"17.1","Carignane",8.88,0.1,88.8
8,5,"17.2","UngniBlanc_Trebbiano",18.8,0.258,72.8682170542636
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.263,71.8631178707224
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.267,70.7865168539326
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.265,71.3207547169811
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.265,71.3207547169811
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.268,70.5223880597015
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.269,70.2602230483271
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.272,69.485294117647
8,5,"17.2","UngniBlanc_Trebbiano",18.9,0.272,69.485294117647
8,5,"17.2","UngniBlanc_Trebbiano",19.2,0.278,69.0647482014388
8,5,"17.2","UngniBlanc_Trebbiano",19.3,0.277,69.6750902527076
8,5,"17.2","UngniBlanc_Trebbiano",19.4,0.277,70.0361010830325
8,5,"18.6","Durif",14.3,0.287,49.8257839721254
8,5,"18.6","Durif",14.3,0.291,49.1408934707904
8,5,"18.6","Durif",14.3,0.294,48.6394557823129
8,5,"18.6","Durif",14.2,0.299,47.4916387959866
8,5,"18.6","Durif",14.3,0.302,47.3509933774834
8,5,"18.6","Durif",14.4,0.305,47.2131147540984
8,5,"18.6","Durif",14.4,0.305,47.2131147540984
8,5,"18.6","Durif",14.3,0.303,47.1947194719472
8,5,"18.6","Durif",14.2,0.303,46.8646864686469
8,5,"18.6","Durif",14.2,0.308,46.1038961038961
8,5,"18.6","Durif",14.5,0.306,47.3856209150327
8,5,"18.8","Marsanne",14.1,0.201,70.1492537313433
8,5,"18.8","Marsanne",14.2,0.205,69.2682926829268
8,5,"18.8","Marsanne",14.4,0.206,69.9029126213592
8,5,"18.8","Marsanne",14.5,0.205,70.7317073170732
8,5,"18.8","Marsanne",14.3,0.204,70.0980392156863
8,5,"18.8","Marsanne",14.3,0.205,69.7560975609756
8,5,"18.8","Marsanne",14.3,0.207,69.0821256038647
8,5,"18.8","Marsanne",14.5,0.205,70.7317073170732
8,5,"18.8","Marsanne",14.4,0.207,69.5652173913044
8,5,"18.8","Marsanne",14.4,0.209,68.8995215311005
8,5,"18.8","Marsanne",14.2,0.21,67.6190476190476
8,5,"19.1","Syrah",17,0.288,59.0277777777778
8,5,"19.1","Syrah",17.3,0.294,58.843537414966
8,5,"19.1","Syrah",17.5,0.298,58.7248322147651
8,5,"19.1","Syrah",17.6,0.3,58.6666666666667
8,5,"19.1","Syrah",17.9,0.303,59.0759075907591
8,5,"19.1","Syrah",18.1,0.306,59.1503267973856
8,5,"19.1","Syrah",18.2,0.307,59.2833876221498
8,5,"19.1","Syrah",18.3,0.308,59.4155844155844
8,5,"19.1","Syrah",18.5,0.311,59.4855305466238
8,5,"19.1","Syrah",18.8,0.317,59.3059936908517
